"","genes","baseMean","log2FoldChange","lfcSE","pvalue","padj","ensembl_gene_id","entrezgene_id"
"6837","Six5",355.972881497278,0.127387116767678,0.160208429053149,0.256849833020757,0.506435865947613,"ENSMUSG00000040841",20475
"6838","Ccdc90b",1134.35841980441,0.113891366059556,0.123039849070135,0.25680756080048,0.506435865947613,"ENSMUSG00000030613",66365
"6839","Rbmxl1",1959.54863858925,-0.10951197316875,0.116257394930046,0.256850801649386,0.506435865947613,"ENSMUSG00000037070",19656
"6840","Polr3a",1334.29097478861,0.11199792762599,0.11960378007059,0.256970994095057,0.506566122686092,"ENSMUSG00000025280",218832
"6841","Tpi1",5969.01800303028,0.108459883217253,0.113414683943885,0.256986745230805,0.506566122686092,"ENSMUSG00000023456",21991
"6842","Itga6",4536.02852990922,-0.12764955591168,0.156718140987145,0.257073825967534,0.506668886470542,"ENSMUSG00000027111",16403
"6843","Rerg",27.5270239265815,-0.0827481900761822,0.214350712380636,0.2572482790315,0.506855879155581,"ENSMUSG00000030222",232441
"6844","Mcts1",676.383127217259,-0.118820007132308,0.135351710452044,0.257250462303175,0.506855879155581,"ENSMUSG00000000355",68995
"6845","Dnah7a",30.7670392627848,-0.0869335007499617,0.214375707773722,0.257540521931806,0.507220911997966,"ENSMUSG00000096141",627872
"6846","Usp39",1638.6788580199,0.108496134357671,0.113877408511416,0.257563826329771,0.507220911997966,"ENSMUSG00000056305",28035
"6847","Ndufa4l2",46.0952353117579,-0.0974440332715568,0.21359406381745,0.257695205718945,0.50727292498483,"ENSMUSG00000040280",407790
"6848","Ddx27",1561.16628893428,0.108922239534743,0.114430192601841,0.257672195181565,0.50727292498483,"ENSMUSG00000017999",228889
"6849","Man2c1os",75.9680204589576,0.11670534579342,0.206553191949192,0.257628484434567,0.50727292498483,"ENSMUSG00000086728",76794
"6850","Csrp2",184.698451960069,-0.125970995369681,0.184773716390414,0.257921366001399,0.507517543780673,"ENSMUSG00000020186",13008
"6851","Qpct",891.66156544194,0.117996573097274,0.130511630323155,0.257959496490535,0.507517543780673,"ENSMUSG00000024084",70536
"6852","Zfp217",120.471471074601,-0.119473893590439,0.201183366249522,0.257889661022752,0.507517543780673,"ENSMUSG00000052056",228913
"6853","Mul1",1582.13942634915,-0.112698026485093,0.122403135353804,0.257926954929845,0.507517543780673,"ENSMUSG00000041241",68350
"6854","Pigu",1996.28157507757,0.107934257062041,0.113003268652506,0.2582179965509,0.507888280286929,"ENSMUSG00000038383",228812
"6855","Pgk1",1952.00852838961,0.106836744931364,0.111409678534019,0.258191581910473,0.507888280286929,"ENSMUSG00000062070",18655
"6856","Cthrc1",332.545290004771,-0.126753517531838,0.169037043886081,0.258259717631933,0.50790143600485,"ENSMUSG00000054196",68588
"6857","Slitrk2",3131.3425787101,-0.118025557720278,0.132256418877557,0.258314880868037,0.507941020320738,"ENSMUSG00000036790",245450
"6858","Zfp593",373.864941186828,0.122663546746925,0.146703917444202,0.258566825137034,0.508367484518135,"ENSMUSG00000028840",68040
"6859","Gstt1",448.495106440027,0.127215586841865,0.183049589021537,0.258686929322804,0.508534657806375,"ENSMUSG00000001663",14871
"6860","Ythdf3",5341.7180201987,-0.107833157727796,0.113178250089832,0.258732279029201,0.508554851052786,"ENSMUSG00000047213",229096
"6861","Atp1b1",13470.2451743526,-0.106541421874144,0.112088347012857,0.258817110030424,0.5086526313164,"ENSMUSG00000026576",11931
"6862","Ccdc18",431.011029227461,0.126025875118289,0.156591809471834,0.258915995390488,0.508778002327365,"ENSMUSG00000056531",73254
"6863","Cdo1",1166.00444384586,-0.11658232713179,0.131208017767829,0.259167741393211,0.509203674579045,"ENSMUSG00000033022",12583
"6864","Stxbp4",1046.10789102051,-0.11216617813005,0.122226407939843,0.259374854933707,0.509472516844449,"ENSMUSG00000020546",20913
"6865","Cav2",3681.95039887829,-0.115352463856859,0.129584615532046,0.259355426890811,0.509472516844449,"ENSMUSG00000000058",12390
"6866","Zfyve16",989.004325400957,-0.114470225968233,0.126722593558889,0.259550441360856,0.509676260109813,"ENSMUSG00000021706",218441
"6867","Slc35d1",1842.14222335189,-0.119253681811605,0.136700810480282,0.259584046396114,0.509676260109813,"ENSMUSG00000028521",242585
"6868","Fbxw2",2545.20957232744,-0.112887302860266,0.123817866181715,0.259683568708383,0.509733601290839,"ENSMUSG00000035949",30050
"6869","Hexim1",773.103456364591,0.116390234922066,0.136374766762643,0.259824642620912,0.509872451098807,"ENSMUSG00000048878",192231
"6870","Aimp2",1464.88105340076,0.110753509754467,0.118575183206183,0.259790980535071,0.509872451098807,"ENSMUSG00000029610",231872
"6871","Qrfpr",23.0625160449866,-0.0685832068795496,0.213028731757808,0.260074690530694,0.510225015333425,"ENSMUSG00000058400",229214
"6872","Mrps9",674.045708017336,0.123185738356907,0.147162421188709,0.260433410946017,0.510229528409808,"ENSMUSG00000060679",69527
"6873","Tubb5",25998.7310844324,-0.104578479776033,0.10896547157261,0.260514135437037,0.510229528409808,"ENSMUSG00000001525",22154
"6874","4833418N02Rik",23.5762406781166,0.0818356423029858,0.214433651679298,0.260372433527102,0.510229528409808,"ENSMUSG00000085287",74597
"6875","Taf4b",368.612838581055,-0.124298862206987,0.15582122699582,0.260518049864741,0.510229528409808,"ENSMUSG00000054321",72504
"6876","Rabgap1",5039.64062409368,-0.105015888808145,0.110073310309535,0.260153340599379,0.510229528409808,"ENSMUSG00000035437",227800
"6877","Gnb4",3279.06917356853,0.115029534493087,0.127998874875242,0.26029662571452,0.510229528409808,"ENSMUSG00000027669",14696
"6878","Lamtor3",1448.64676934507,0.114374810507669,0.126092692472265,0.260257716129473,0.510229528409808,"ENSMUSG00000091512",56692
"6879","Anp32b",2502.66578312474,0.115119064966662,0.128244616976607,0.260519176846263,0.510229528409808,"ENSMUSG00000028333",67628
"6880","Fam47e",28.3735963444335,-0.0793883163373859,0.213884740791559,0.260534501228984,0.510229528409808,"ENSMUSG00000057068",384198
"6881","Gpr27",511.458751684091,-0.12598143081335,0.169311539845816,0.260352714472285,0.510229528409808,"ENSMUSG00000072875",14761
"6882","Plekhf1",752.994145452073,0.125543291825088,0.155285245425397,0.260285224866515,0.510229528409808,"ENSMUSG00000074170",72287
"6883","Gm7134",32.9271560248173,0.0926370983903476,0.214401493400431,0.260201154718156,0.510229528409808,"ENSMUSG00000082853",634340
"6884","Rassf5",91.9642051006169,-0.103447280277459,0.21152308731608,0.260663792778977,0.510413785482119,"ENSMUSG00000026430",54354
"6885","Emc2",1297.50416132505,0.108604199005134,0.115183785119446,0.260867027180903,0.510726309153117,"ENSMUSG00000022337",66736
"6886","Zfp868",1003.06702964928,0.112711365232808,0.122702073260417,0.260893850571664,0.510726309153117,"ENSMUSG00000060427",234362
"6887","Dnajc16",1162.3399249317,0.117435188975302,0.132892716488332,0.260951251033934,0.510769709395164,"ENSMUSG00000040697",214063
"6888","Eif1",6478.8895920256,0.107792563920126,0.114465412960025,0.260999737114874,0.51078896472929,"ENSMUSG00000035530",20918
"6889","Naa35",2270.22550261081,-0.103491833564772,0.108063206840642,0.261031551916079,0.51078896472929,"ENSMUSG00000021555",78689
"6890","Ncaph2",3055.87397121711,0.106700158617379,0.112081422173882,0.261108821489296,0.510844851745138,"ENSMUSG00000008690",52683
"6891","Neurod1",134.87791405049,-0.122211973262429,0.193409588897672,0.261130583272398,0.510844851745138,"ENSMUSG00000034701",18012
"6892","Gtf3a",397.662662977468,0.122383898720861,0.144602042402859,0.261367930039528,0.511240184796691,"ENSMUSG00000016503",66596
"6893","Dhrs7",3643.53641525309,0.112025673221956,0.121487291755251,0.261636121086014,0.511695734993259,"ENSMUSG00000021094",66375
"6894","Zbtb39",100.105783437238,-0.11766653353064,0.201461559225422,0.261775457437638,0.511696972839347,"ENSMUSG00000044617",320080
"6895","Serping1",245.478443850351,-0.125779474277911,0.172803253823158,0.261759877038568,0.511696972839347,"ENSMUSG00000023224",12258
"6896","Zfp770",501.797810186209,-0.120916721831116,0.144337860688041,0.261781682547502,0.511696972839347,"ENSMUSG00000040321",228491
"6897","Casq2",38.3414987327046,-0.0782036816379861,0.213718202031994,0.261788683035372,0.511696972839347,"ENSMUSG00000027861",12373
"6898","1700112J16Rik",20.7880889467336,-0.0726620482002942,0.213344769505974,0.261813225584376,0.511696972839347,"ENSMUSG00000097527",76628
"6899","Atad3aos",52.8947014163929,0.105857123186547,0.211474220159547,0.262188874626359,0.512293032928969,"ENSMUSG00000054514",70448
"6900","4930529C04Rik",62.3273834565505,-0.108127034566211,0.209061307700298,0.262295717780957,0.512363691240679,"ENSMUSG00000086377",619677
"6901","Hnrnpr",5006.95012267726,-0.10922645687373,0.118167733727209,0.262262776063702,0.512363691240679,"ENSMUSG00000066037",74326
"6902","Galc",1737.74576272259,-0.110645239292092,0.120618505564711,0.262428446240024,0.512553901870924,"ENSMUSG00000021003",14420
"6903","Bgn",440.561684587443,-0.125013118984679,0.179995873329699,0.262800303432757,0.513211045146567,"ENSMUSG00000031375",12111
"6904","Mxd4",731.552042128793,-0.117667047005496,0.13625699199291,0.262978107208816,0.513396067903912,"ENSMUSG00000037235",17122
"6905","Psme2",355.098998015061,0.125337735613952,0.159548343093764,0.263251330772167,0.513814996437112,"ENSMUSG00000079197",19188
"6906","Fyttd1",4634.93143358457,-0.103067832979083,0.10716472637219,0.263341564389977,0.513852759155569,"ENSMUSG00000022800",69823
"6907","Hdac1",1781.24200734534,0.106668337114114,0.114351190955764,0.263437143800079,0.51397008623517,"ENSMUSG00000028800",433759
"6908","Cops2",1899.21646718982,-0.105236285968957,0.111595018203313,0.263480578064274,0.51398565941548,"ENSMUSG00000027206",12848
"6909","Dusp3",1306.02206236458,0.115062443463862,0.12873948546016,0.263802046494002,0.514299702962121,"ENSMUSG00000003518",72349
"6910","Nelfe",1269.68356619822,0.117628707155616,0.134551139986063,0.263760305787364,0.514299702962121,"ENSMUSG00000024369",27632
"6911","Ranbp6",3069.13074469332,0.111145566846891,0.120952388395282,0.263960828372268,0.514299702962121,"ENSMUSG00000074909",240614
"6912","Rrp12",984.000417943612,-0.119608935292771,0.14220566835884,0.26383234387597,0.514299702962121,"ENSMUSG00000035049",107094
"6913","Phf14",690.96870757733,-0.117081132519797,0.135213143389683,0.263759867983726,0.514299702962121,"ENSMUSG00000029629",75725
"6914","Zfp128",727.07764520084,-0.11468833391475,0.129585877090055,0.26394250449874,0.514299702962121,"ENSMUSG00000060397",243833
"6915","Abhd17c",4897.30079233508,0.0994145637724474,0.102005991624438,0.263947746210665,0.514299702962121,"ENSMUSG00000038459",70178
"6916","Mt3",3611.6348481327,-0.116084446705429,0.132526162852432,0.263907213076113,0.514299702962121,"ENSMUSG00000031760",17751
"6917","Tspyl2",5076.72535572946,0.104604403919666,0.109497122040644,0.263745649493707,0.514299702962121,"ENSMUSG00000041096",52808
"6918","Cdyl",1184.21572501611,0.110261462398971,0.119489056843049,0.2639978080133,0.514302636465577,"ENSMUSG00000059288",12593
"6919","Ercc1",1086.81872784182,0.118255366981835,0.137264306203206,0.264115951037243,0.514463664938593,"ENSMUSG00000003549",13870
"6920","Farp2",526.819706017224,0.123748142841407,0.150750835397108,0.264252573076231,0.514588580098131,"ENSMUSG00000034066",227377
"6921","Gm14391",24.9289650503771,0.0828513850592376,0.214078224320606,0.264286561416105,0.514588580098131,"ENSMUSG00000078903",665001
"6922","Vstm2b",357.887954477458,-0.124212370044648,0.161416162139151,0.2642535817427,0.514588580098131,"ENSMUSG00000039257",58188
"6923","Arhgap42",889.743174391438,-0.111448563798884,0.123064736127275,0.264333372927098,0.514610613763538,"ENSMUSG00000050730",71544
"6924","Far1",4040.36550685287,-0.10806873712311,0.115947044075449,0.264609305578009,0.515078640208106,"ENSMUSG00000030759",67420
"6925","Slc14a2",61.4121556652792,-0.0963610174858165,0.212590446962745,0.264650055184567,0.515088803875132,"ENSMUSG00000024552",27411
"6926","Tmem177",835.599817041685,0.114920223956804,0.130970511821555,0.264707653598716,0.515131753271703,"ENSMUSG00000036975",66343
"6927","Plcb4",1081.0826398188,-0.122956152051374,0.156000802679143,0.264821443590085,0.515182671124896,"ENSMUSG00000039943",18798
"6928","2610206C17Rik",24.751565635175,0.078675045156249,0.213840020114472,0.264792281814272,0.515182671124896,"ENSMUSG00000085236",72495
"6929","Zpr1",2130.45829999227,0.115022414526339,0.129211070210465,0.264840422671669,0.515182671124896,"ENSMUSG00000032078",22687
"6930","Slitrk6",126.184915001381,-0.120704274076053,0.193463014720483,0.264955176681829,0.515235065716044,"ENSMUSG00000045871",239250
"6931","Ica1",282.830479760089,-0.124677250669818,0.167805872884012,0.264973972270577,0.515235065716044,"ENSMUSG00000062995",15893
"6932","Zfp786",256.094147835947,-0.124443381966845,0.164661951831021,0.264903768176575,0.515235065716044,"ENSMUSG00000051499",330301
"6933","Ap3b1",1906.09915640692,-0.105054013551834,0.112172443621188,0.265124330743167,0.515458300538345,"ENSMUSG00000021686",11774
"6934","Foxq1",119.204338029362,-0.110186405037684,0.206735434544711,0.265299019338285,0.515496603437325,"ENSMUSG00000038415",15220
"6935","Tnnt1",21.2628427206016,0.0697344605964905,0.213106329844859,0.265299266309554,0.515496603437325,"ENSMUSG00000064179",21955
"6936","Ilf3",5364.44722330352,-0.101980925044395,0.106880834325422,0.265321813688048,0.515496603437325,"ENSMUSG00000032178",16201
"6937","Tpbg",3023.2381837206,-0.109852389452601,0.120585794077353,0.265315484608802,0.515496603437325,"ENSMUSG00000035274",21983
"6938","Iba57",361.498017833538,-0.124045952764134,0.165308427515861,0.265494528638242,0.515763054562138,"ENSMUSG00000049287",216792
"6939","Mat2a",24139.8060648885,-0.112982730717545,0.122255375494173,0.265591868649196,0.515883026751881,"ENSMUSG00000053907",232087
"6940","Tbc1d16",491.59920163073,-0.12171091611572,0.149610018973418,0.26593786327988,0.516347548122634,"ENSMUSG00000039976",207592
"6941","Chd1",1077.71137135042,-0.115434189107344,0.132818652990001,0.266114327100556,0.516482665904131,"ENSMUSG00000023852",12648
"6942","Ltbp3",3815.63364982659,-0.103164342109957,0.109204620937698,0.266088491067204,0.516482665904131,"ENSMUSG00000024940",16998
"6943","Dcun1d4",3038.4616904777,-0.109808709931474,0.120752074380535,0.266076021796631,0.516482665904131,"ENSMUSG00000051674",100737
"6944","Ttc12",165.191685903711,0.124394234694177,0.18479681277704,0.266524441679604,0.517140170700066,"ENSMUSG00000040219",235330
"6945","Mir1982",23.7033834576089,0.0797522436417619,0.213730573786638,0.266595426483972,0.517208683683209,"ENSMUSG00000087993",100316778
"6946","Frat2",1697.25604831377,0.117906443253328,0.136751046037351,0.266755814867651,0.517447662041024,"ENSMUSG00000047604",212398
"6947","Ercc6l",294.801364299804,-0.12414305106505,0.169739456464418,0.266789989912861,0.517447662041024,"ENSMUSG00000051220",236930
"6948","Ppt2",1954.21175367603,0.115278287856921,0.130851536466554,0.266869391453425,0.517463212156179,"ENSMUSG00000015474",54397
"6949","Klhl20",1206.16383239644,-0.108688746839687,0.119797069513969,0.267364907456773,0.51819377078931,"ENSMUSG00000026705",226541
"6950","Cdc42se2",13299.0639126833,0.098646087679673,0.101857526210607,0.267542070754565,0.51819377078931,"ENSMUSG00000052298",72729
"6951","Max",1356.81030235753,-0.0696527107103998,0.212623357254057,0.267436119666056,0.51819377078931,"ENSMUSG00000059436",17187
"6952","Rcor1",1123.94211891908,0.111164659673523,0.122779992051239,0.267567841642211,0.51819377078931,"ENSMUSG00000037896",217864
"6953","Shd",1410.11994235852,0.114931776668698,0.129648338098384,0.267500712036063,0.51819377078931,"ENSMUSG00000039154",20420
"6954","Ipo13",10906.4863173482,0.111655711144373,0.119758849243856,0.267321119960434,0.51819377078931,"ENSMUSG00000033365",230673
"6955","Ddost",8404.18278341592,0.101984569742882,0.106949889751228,0.267521299100189,0.51819377078931,"ENSMUSG00000028757",13200
"6956","Anapc10",638.761798529032,-0.115791109634982,0.134323921212366,0.26751765593524,0.51819377078931,"ENSMUSG00000036977",68999
"6957","Ldah",3355.95534913002,0.104184217636702,0.110512323929314,0.267753843440261,0.518484736502859,"ENSMUSG00000037669",68832
"6958","Kdm3a",4366.43434467479,-0.106995740132534,0.115411512671389,0.267972852793725,0.518839532559217,"ENSMUSG00000053470",104263
"6959","Psme1",980.995024773313,0.119701905461733,0.141339365766764,0.268064333882367,0.518878065771236,"ENSMUSG00000022216",19186
"6960","Mterf1b",171.902768727021,0.124866587236545,0.176878213749508,0.268325801918864,0.519314841305526,"ENSMUSG00000053178",208595
"6961","Mob4",2921.90669551194,-0.102844284815132,0.109444358778583,0.268742215037671,0.519379554309584,"ENSMUSG00000025979",19070
"6962","Klf16",464.40440497324,-0.122406599652125,0.158334875374586,0.268627618963688,0.519379554309584,"ENSMUSG00000035397",118445
"6963","Ankrd52",254.921977738057,-0.122795296609679,0.181377080864533,0.268896601920799,0.519379554309584,"ENSMUSG00000014498",237615
"6964","Rpl41",568.760954438636,-0.121558163042137,0.152885695777926,0.268634185492389,0.519379554309584,"ENSMUSG00000093674",67945
"6965","BC005624",1296.62046963466,0.111783484862756,0.124455371914482,0.268617372264368,0.519379554309584,"ENSMUSG00000026851",227707
"6966","Rhoc",1216.02435180768,0.110385783498401,0.121850004116006,0.268895319529015,0.519379554309584,"ENSMUSG00000002233",11853
"6967","Bcar3",4484.85566441288,0.110412700539942,0.121010942433539,0.268561542818065,0.519379554309584,"ENSMUSG00000028121",29815
"6968","Sema3d",1267.02701999812,-0.122564407109489,0.162453111545822,0.268856149029737,0.519379554309584,"ENSMUSG00000040254",108151
